order neurons,1
transmission electron microscopy,1
First and second,1
Central projections,1
sensilla basiconica,1
taste receptors,1
Procion Yellow,1
Lamina ganglionaris,1
Optic cartridge,1
sensilla chaetica,2
Ocelli,5
Scanning electron microscopy,10
