Solanum,1
(E,E)-farnesol,1
Golgi studies,1
Potato,1
Feeding systems,1
Neuronal elements,1
queen-cups,1
defined diet,1
(Z)-citral,1
Second optic ganglion (medulla),1
construction,1
radiolabelled sterols,1
Methomyl,1
Third optic ganglion (lobula),1
foot-print pheromone,1
Cornea,1
anemotaxis,1
tarsal glands,1
queen bees,1
nerobic acid,1
sterol metabolism,1
footprint pheromone,1
enzymic oxidation,2
worker bees,2
geranic acid,2
